Date,Maha_Lord,Antar_Lord,Prayant_Lord,Maha_Strength,Antar_Strength,Prayant_Strength,Auspiciousness,Inauspiciousness,Active_Status,Entity,Birth_Date
2019-03-29,Sun,Rahu,Moon,4.8,6.8,5.2,4.98,5.82,Active,"Lyft, Inc.",2019-03-29
2019-04-09,Sun,Rahu,Moon,4.8,6.8,5.2,4.98,5.82,Active,"Lyft, Inc.",2019-03-29
2019-05-02,Sun,Rahu,Jupiter,4.8,6.8,6.4,6.22,4.58,Active,"Lyft, Inc.",2019-03-29
2019-06-09,Sun,Jupiter,Jupiter,4.8,6.4,6.4,6.6,3.9,Active,"Lyft, Inc.",2019-03-29
2019-07-24,Sun,Jupiter,Saturn,4.8,6.4,4.8,4.78,5.92,Active,"Lyft, Inc.",2019-03-29
2019-09-02,Sun,Jupiter,Mercury,4.8,6.4,5.2,4.86,5.64,Active,"Lyft, Inc.",2019-03-29
2019-09-18,Sun,Jupiter,Ketu,4.8,6.4,6.8,6.18,4.52,Active,"Lyft, Inc.",2019-03-29
2019-11-05,Sun,Jupiter,Venus,4.8,6.4,5.2,4.36,6.14,Active,"Lyft, Inc.",2019-03-29
2019-11-19,Sun,Jupiter,Sun,4.8,6.4,4.8,6.28,4.42,Active,"Lyft, Inc.",2019-03-29
2019-12-13,Sun,Jupiter,Moon,4.8,6.4,5.2,6.36,4.14,Active,"Lyft, Inc.",2019-03-29
2019-12-29,Sun,Jupiter,Mars,4.8,6.4,5.2,6.36,4.34,Active,"Lyft, Inc.",2019-03-29
2020-02-14,Sun,Jupiter,Saturn,4.8,6.4,4.8,4.78,5.92,Active,"Lyft, Inc.",2019-03-29
2020-04-07,Sun,Saturn,Saturn,4.8,4.8,4.8,3.8,7.2,Active,"Lyft, Inc.",2019-03-29
2020-05-25,Sun,Saturn,Mercury,4.8,4.8,5.2,4.38,6.42,Active,"Lyft, Inc.",2019-03-29
2020-06-14,Sun,Saturn,Ketu,4.8,4.8,6.8,4.7,6.3,Active,"Lyft, Inc.",2019-03-29
2020-08-09,Sun,Saturn,Venus,4.8,4.8,5.2,3.88,6.92,Active,"Lyft, Inc.",2019-03-29
2020-08-26,Sun,Saturn,Sun,4.8,4.8,4.8,3.8,7.2,Active,"Lyft, Inc.",2019-03-29
2020-09-23,Sun,Saturn,Moon,4.8,4.8,5.2,3.88,6.92,Active,"Lyft, Inc.",2019-03-29
2020-10-12,Sun,Saturn,Mars,4.8,4.8,5.2,3.88,7.12,Active,"Lyft, Inc.",2019-03-29
2020-12-02,Sun,Saturn,Rahu,4.8,4.8,6.8,4.7,6.3,Active,"Lyft, Inc.",2019-03-29
2021-01-21,Sun,Saturn,Mercury,4.8,4.8,5.2,4.38,6.42,Active,"Lyft, Inc.",2019-03-29
2021-03-05,Sun,Mercury,Mercury,4.8,5.2,5.2,5.0,5.5,Active,"Lyft, Inc.",2019-03-29
2021-03-22,Sun,Mercury,Ketu,4.8,5.2,6.8,5.32,5.38,Active,"Lyft, Inc.",2019-03-29
2021-05-11,Sun,Mercury,Venus,4.8,5.2,5.2,4.5,6.0,Active,"Lyft, Inc.",2019-03-29
2021-05-26,Sun,Mercury,Sun,4.8,5.2,4.8,5.42,5.28,Active,"Lyft, Inc.",2019-03-29
2021-06-21,Sun,Mercury,Moon,4.8,5.2,5.2,4.5,6.0,Active,"Lyft, Inc.",2019-03-29
2021-07-08,Sun,Mercury,Mars,4.8,5.2,5.2,5.5,5.2,Active,"Lyft, Inc.",2019-03-29
2021-08-22,Sun,Mercury,Rahu,4.8,5.2,6.8,5.32,5.38,Active,"Lyft, Inc.",2019-03-29
2021-10-02,Sun,Mercury,Jupiter,4.8,5.2,6.4,5.74,4.76,Active,"Lyft, Inc.",2019-03-29
2021-11-23,Sun,Mercury,Ketu,4.8,5.2,6.8,5.32,5.38,Active,"Lyft, Inc.",2019-03-29
2021-11-30,Sun,Ketu,Ketu,4.8,6.8,6.8,5.8,5.2,Active,"Lyft, Inc.",2019-03-29
2021-12-21,Sun,Ketu,Venus,4.8,6.8,5.2,4.98,5.82,Active,"Lyft, Inc.",2019-03-29
2021-12-27,Sun,Ketu,Sun,4.8,6.8,4.8,4.9,6.1,Active,"Lyft, Inc.",2019-03-29
2022-01-06,Sun,Ketu,Moon,4.8,6.8,5.2,4.98,5.82,Active,"Lyft, Inc.",2019-03-29
2022-01-13,Sun,Ketu,Mars,4.8,6.8,5.2,6.48,4.52,Active,"Lyft, Inc.",2019-03-29
2022-02-01,Sun,Ketu,Rahu,4.8,6.8,6.8,5.8,5.2,Active,"Lyft, Inc.",2019-03-29
2022-02-18,Sun,Ketu,Jupiter,4.8,6.8,6.4,6.22,4.58,Active,"Lyft, Inc.",2019-03-29
2022-03-09,Sun,Ketu,Saturn,4.8,6.8,4.8,4.9,6.1,Active,"Lyft, Inc.",2019-03-29
2022-03-29,Sun,Ketu,Venus,4.8,6.8,5.2,4.98,5.82,Active,"Lyft, Inc.",2019-03-29
2022-05-27,Sun,Venus,Venus,4.8,5.2,5.2,4.0,6.5,Active,"Lyft, Inc.",2019-03-29
2022-06-14,Sun,Venus,Sun,4.8,5.2,4.8,3.92,6.78,Active,"Lyft, Inc.",2019-03-29
2022-07-13,Sun,Venus,Moon,4.8,5.2,5.2,4.0,6.5,Active,"Lyft, Inc.",2019-03-29
2022-08-03,Sun,Venus,Mars,4.8,5.2,5.2,4.5,6.2,Active,"Lyft, Inc.",2019-03-29
2022-09-25,Sun,Venus,Rahu,4.8,5.2,6.8,4.82,5.88,Active,"Lyft, Inc.",2019-03-29
2022-11-11,Sun,Venus,Jupiter,4.8,5.2,6.4,4.74,5.76,Active,"Lyft, Inc.",2019-03-29
2023-01-07,Sun,Venus,Saturn,4.8,5.2,4.8,3.92,6.78,Active,"Lyft, Inc.",2019-03-29
2023-02-26,Sun,Venus,Mercury,4.8,5.2,5.2,4.5,6.0,Active,"Lyft, Inc.",2019-03-29
2023-04-24,Sun,Moon,Moon,4.8,5.2,5.2,6.0,4.5,Active,"Lyft, Inc.",2019-03-29
2023-05-19,Moon,Moon,Moon,5.2,5.2,5.2,5.2,4.8,Active,"Lyft, Inc.",2019-03-29
2023-06-05,Moon,Moon,Mars,5.2,5.2,5.2,5.2,5.0,Active,"Lyft, Inc.",2019-03-29
2023-07-19,Moon,Moon,Rahu,5.2,5.2,6.8,5.52,4.68,Active,"Lyft, Inc.",2019-03-29
2023-08-28,Moon,Moon,Jupiter,5.2,5.2,6.4,5.44,4.56,Active,"Lyft, Inc.",2019-03-29
2023-10-14,Moon,Moon,Saturn,5.2,5.2,4.8,5.12,5.08,Active,"Lyft, Inc.",2019-03-29
2023-11-25,Moon,Moon,Mercury,5.2,5.2,5.2,6.2,3.8,Active,"Lyft, Inc.",2019-03-29
2023-12-12,Moon,Moon,Ketu,5.2,5.2,6.8,5.52,4.68,Active,"Lyft, Inc.",2019-03-29
2024-01-30,Moon,Moon,Venus,5.2,5.2,5.2,5.2,4.8,Active,"Lyft, Inc.",2019-03-29
2024-02-18,Moon,Moon,Mars,5.2,5.2,5.2,5.2,5.0,Active,"Lyft, Inc.",2019-03-29
2024-03-01,Moon,Mars,Mars,5.2,5.2,5.2,5.2,5.3,Active,"Lyft, Inc.",2019-03-29
2024-04-01,Moon,Mars,Rahu,5.2,5.2,6.8,5.52,4.98,Active,"Lyft, Inc.",2019-03-29
2024-04-29,Moon,Mars,Jupiter,5.2,5.2,6.4,5.94,4.36,Active,"Lyft, Inc.",2019-03-29
2024-06-01,Moon,Mars,Saturn,5.2,5.2,4.8,5.12,5.38,Active,"Lyft, Inc.",2019-03-29
2024-06-30,Moon,Mars,Mercury,5.2,5.2,5.2,4.7,5.6,Active,"Lyft, Inc.",2019-03-29
2024-07-12,Moon,Mars,Ketu,5.2,5.2,6.8,5.52,4.98,Active,"Lyft, Inc.",2019-03-29
2024-08-15,Moon,Mars,Venus,5.2,5.2,5.2,5.2,5.1,Active,"Lyft, Inc.",2019-03-29
2024-08-26,Moon,Mars,Sun,5.2,5.2,4.8,6.12,4.38,Active,"Lyft, Inc.",2019-03-29
2024-09-15,Moon,Mars,Rahu,5.2,5.2,6.8,5.52,4.98,Active,"Lyft, Inc.",2019-03-29
2024-12-04,Moon,Rahu,Rahu,5.2,6.8,6.8,6.0,4.5,Active,"Lyft, Inc.",2019-03-29
2025-02-13,Moon,Rahu,Jupiter,5.2,6.8,6.4,5.92,4.38,Active,"Lyft, Inc.",2019-03-29
2025-05-08,Moon,Rahu,Saturn,5.2,6.8,4.8,6.1,4.4,Active,"Lyft, Inc.",2019-03-29
2025-07-23,Moon,Rahu,Mercury,5.2,6.8,5.2,6.18,4.12,Active,"Lyft, Inc.",2019-03-29
2025-08-23,Moon,Rahu,Ketu,5.2,6.8,6.8,6.0,4.5,Active,"Lyft, Inc.",2019-03-29
2025-11-19,Moon,Rahu,Venus,5.2,6.8,5.2,5.68,4.62,Active,"Lyft, Inc.",2019-03-29
2025-12-16,Moon,Rahu,Sun,5.2,6.8,4.8,5.1,5.4,Active,"Lyft, Inc.",2019-03-29
2026-01-29,Moon,Rahu,Moon,5.2,6.8,5.2,5.18,5.12,Active,"Lyft, Inc.",2019-03-29
2026-03-09,Moon,Rahu,Jupiter,5.2,6.8,6.4,5.92,4.38,Active,"Lyft, Inc.",2019-03-29
2026-05-11,Moon,Jupiter,Jupiter,5.2,6.4,6.4,5.8,4.2,Active,"Lyft, Inc.",2019-03-29
2026-07-25,Moon,Jupiter,Saturn,5.2,6.4,4.8,5.48,4.72,Active,"Lyft, Inc.",2019-03-29
2026-09-30,Moon,Jupiter,Mercury,5.2,6.4,5.2,5.06,4.94,Active,"Lyft, Inc.",2019-03-29
2026-10-28,Moon,Jupiter,Ketu,5.2,6.4,6.8,5.88,4.32,Active,"Lyft, Inc.",2019-03-29
2027-01-14,Moon,Jupiter,Venus,5.2,6.4,5.2,5.06,4.94,Active,"Lyft, Inc.",2019-03-29
2027-02-07,Moon,Jupiter,Sun,5.2,6.4,4.8,6.48,3.72,Active,"Lyft, Inc.",2019-03-29
2027-03-19,Moon,Jupiter,Moon,5.2,6.4,5.2,6.06,3.94,Active,"Lyft, Inc.",2019-03-29
2027-04-15,Moon,Jupiter,Mars,5.2,6.4,5.2,6.06,4.14,Active,"Lyft, Inc.",2019-03-29
2027-07-02,Moon,Jupiter,Saturn,5.2,6.4,4.8,5.48,4.72,Active,"Lyft, Inc.",2019-03-29
2027-09-29,Moon,Saturn,Saturn,5.2,4.8,4.8,5.0,5.5,Active,"Lyft, Inc.",2019-03-29
2027-12-17,Moon,Saturn,Mercury,5.2,4.8,5.2,6.08,4.22,Active,"Lyft, Inc.",2019-03-29
2028-01-19,Moon,Saturn,Ketu,5.2,4.8,6.8,5.4,5.1,Active,"Lyft, Inc.",2019-03-29
2028-04-22,Moon,Saturn,Venus,5.2,4.8,5.2,5.58,4.72,Active,"Lyft, Inc.",2019-03-29
2028-05-20,Moon,Saturn,Sun,5.2,4.8,4.8,4.5,6.0,Active,"Lyft, Inc.",2019-03-29
2028-07-06,Moon,Saturn,Moon,5.2,4.8,5.2,4.58,5.72,Active,"Lyft, Inc.",2019-03-29
2028-08-08,Moon,Saturn,Mars,5.2,4.8,5.2,4.58,5.92,Active,"Lyft, Inc.",2019-03-29
2028-10-31,Moon,Saturn,Rahu,5.2,4.8,6.8,5.4,5.1,Active,"Lyft, Inc.",2019-03-29
2029-01-22,Moon,Saturn,Mercury,5.2,4.8,5.2,6.08,4.22,Active,"Lyft, Inc.",2019-03-29
2029-04-03,Moon,Mercury,Mercury,5.2,5.2,5.2,6.2,3.8,Active,"Lyft, Inc.",2019-03-29
2029-05-02,Moon,Mercury,Ketu,5.2,5.2,6.8,6.02,4.18,Active,"Lyft, Inc.",2019-03-29
2029-07-25,Moon,Mercury,Venus,5.2,5.2,5.2,6.2,3.8,Active,"Lyft, Inc.",2019-03-29
2029-08-19,Moon,Mercury,Sun,5.2,5.2,4.8,6.12,4.08,Active,"Lyft, Inc.",2019-03-29
2029-09-30,Moon,Mercury,Moon,5.2,5.2,5.2,4.7,5.3,Active,"Lyft, Inc.",2019-03-29
2029-10-29,Moon,Mercury,Mars,5.2,5.2,5.2,5.7,4.5,Active,"Lyft, Inc.",2019-03-29
2030-01-13,Moon,Mercury,Rahu,5.2,5.2,6.8,6.02,4.18,Active,"Lyft, Inc.",2019-03-29
2030-03-21,Moon,Mercury,Jupiter,5.2,5.2,6.4,5.94,4.06,Active,"Lyft, Inc.",2019-03-29
2030-06-16,Moon,Mercury,Ketu,5.2,5.2,6.8,6.02,4.18,Active,"Lyft, Inc.",2019-03-29
2030-06-28,Moon,Ketu,Ketu,5.2,6.8,6.8,6.0,4.5,Active,"Lyft, Inc.",2019-03-29
2030-08-01,Moon,Ketu,Venus,5.2,6.8,5.2,5.68,4.62,Active,"Lyft, Inc.",2019-03-29
2030-08-12,Moon,Ketu,Sun,5.2,6.8,4.8,5.1,5.4,Active,"Lyft, Inc.",2019-03-29
2030-08-29,Moon,Ketu,Moon,5.2,6.8,5.2,5.18,5.12,Active,"Lyft, Inc.",2019-03-29
2030-09-10,Moon,Ketu,Mars,5.2,6.8,5.2,6.18,4.32,Active,"Lyft, Inc.",2019-03-29
2030-10-11,Moon,Ketu,Rahu,5.2,6.8,6.8,6.0,4.5,Active,"Lyft, Inc.",2019-03-29
2030-11-08,Moon,Ketu,Jupiter,5.2,6.8,6.4,5.92,4.38,Active,"Lyft, Inc.",2019-03-29
2030-12-10,Moon,Ketu,Saturn,5.2,6.8,4.8,5.6,4.9,Active,"Lyft, Inc.",2019-03-29
2031-01-12,Moon,Ketu,Venus,5.2,6.8,5.2,5.68,4.62,Active,"Lyft, Inc.",2019-03-29
2031-04-20,Moon,Venus,Venus,5.2,5.2,5.2,5.2,4.8,Active,"Lyft, Inc.",2019-03-29
2031-05-20,Moon,Venus,Sun,5.2,5.2,4.8,4.62,5.58,Active,"Lyft, Inc.",2019-03-29
2031-07-08,Moon,Venus,Moon,5.2,5.2,5.2,4.7,5.3,Active,"Lyft, Inc.",2019-03-29
2031-08-12,Moon,Venus,Mars,5.2,5.2,5.2,5.2,5.0,Active,"Lyft, Inc.",2019-03-29
2031-11-08,Moon,Venus,Rahu,5.2,5.2,6.8,5.52,4.68,Active,"Lyft, Inc.",2019-03-29
2032-01-26,Moon,Venus,Jupiter,5.2,5.2,6.4,5.44,4.56,Active,"Lyft, Inc.",2019-03-29
2032-04-29,Moon,Venus,Saturn,5.2,5.2,4.8,5.62,4.58,Active,"Lyft, Inc.",2019-03-29
2032-07-22,Moon,Venus,Mercury,5.2,5.2,5.2,6.2,3.8,Active,"Lyft, Inc.",2019-03-29
2032-09-03,Moon,Venus,Sun,5.2,5.2,4.8,4.62,5.58,Active,"Lyft, Inc.",2019-03-29
2032-09-12,Moon,Sun,Sun,5.2,4.8,4.8,6.0,4.5,Active,"Lyft, Inc.",2019-03-29
2032-09-26,Moon,Sun,Moon,5.2,4.8,5.2,6.08,4.22,Active,"Lyft, Inc.",2019-03-29
2032-10-07,Moon,Sun,Mars,5.2,4.8,5.2,6.08,4.42,Active,"Lyft, Inc.",2019-03-29
2032-11-02,Moon,Sun,Rahu,5.2,4.8,6.8,5.9,4.6,Active,"Lyft, Inc.",2019-03-29
2032-11-26,Moon,Sun,Jupiter,5.2,4.8,6.4,6.32,3.98,Active,"Lyft, Inc.",2019-03-29
2032-12-24,Moon,Sun,Saturn,5.2,4.8,4.8,4.5,6.0,Active,"Lyft, Inc.",2019-03-29
2033-01-18,Moon,Sun,Mercury,5.2,4.8,5.2,6.08,4.22,Active,"Lyft, Inc.",2019-03-29
2033-01-29,Moon,Sun,Ketu,5.2,4.8,6.8,5.9,4.6,Active,"Lyft, Inc.",2019-03-29
2033-04-23,Moon,Mars,Mars,5.2,5.2,5.2,5.2,5.3,Active,"Lyft, Inc.",2019-03-29
2033-05-02,Mars,Mars,Mars,5.2,5.2,5.2,5.2,5.8,Active,"Lyft, Inc.",2019-03-29
2033-05-23,Mars,Mars,Rahu,5.2,5.2,6.8,5.52,5.48,Active,"Lyft, Inc.",2019-03-29
2033-06-12,Mars,Mars,Jupiter,5.2,5.2,6.4,6.44,4.36,Active,"Lyft, Inc.",2019-03-29
2033-07-05,Mars,Mars,Saturn,5.2,5.2,4.8,5.12,5.88,Active,"Lyft, Inc.",2019-03-29
2033-07-25,Mars,Mars,Mercury,5.2,5.2,5.2,4.2,6.6,Active,"Lyft, Inc.",2019-03-29
2033-08-03,Mars,Mars,Ketu,5.2,5.2,6.8,5.52,5.48,Active,"Lyft, Inc.",2019-03-29
2033-08-27,Mars,Mars,Venus,5.2,5.2,5.2,5.2,5.6,Active,"Lyft, Inc.",2019-03-29
2033-09-03,Mars,Mars,Sun,5.2,5.2,4.8,6.12,4.88,Active,"Lyft, Inc.",2019-03-29
2033-09-17,Mars,Mars,Rahu,5.2,5.2,6.8,5.52,5.48,Active,"Lyft, Inc.",2019-03-29
2033-11-12,Mars,Rahu,Rahu,5.2,6.8,6.8,6.0,5.0,Active,"Lyft, Inc.",2019-03-29
2034-01-01,Mars,Rahu,Jupiter,5.2,6.8,6.4,6.42,4.38,Active,"Lyft, Inc.",2019-03-29
2034-03-01,Mars,Rahu,Saturn,5.2,6.8,4.8,6.1,4.9,Active,"Lyft, Inc.",2019-03-29
2034-04-23,Mars,Rahu,Mercury,5.2,6.8,5.2,5.18,5.62,Active,"Lyft, Inc.",2019-03-29
2034-05-14,Mars,Rahu,Ketu,5.2,6.8,6.8,6.0,5.0,Active,"Lyft, Inc.",2019-03-29
2034-07-15,Mars,Rahu,Venus,5.2,6.8,5.2,5.68,5.12,Active,"Lyft, Inc.",2019-03-29
2034-08-03,Mars,Rahu,Sun,5.2,6.8,4.8,5.1,5.9,Active,"Lyft, Inc.",2019-03-29
2034-09-03,Mars,Rahu,Moon,5.2,6.8,5.2,5.18,5.62,Active,"Lyft, Inc.",2019-03-29
2034-09-30,Mars,Rahu,Jupiter,5.2,6.8,6.4,6.42,4.38,Active,"Lyft, Inc.",2019-03-29
2034-11-13,Mars,Jupiter,Jupiter,5.2,6.4,6.4,6.8,3.7,Active,"Lyft, Inc.",2019-03-29
2035-01-05,Mars,Jupiter,Saturn,5.2,6.4,4.8,5.98,4.72,Active,"Lyft, Inc.",2019-03-29
2035-02-21,Mars,Jupiter,Mercury,5.2,6.4,5.2,4.56,5.94,Active,"Lyft, Inc.",2019-03-29
2035-03-12,Mars,Jupiter,Ketu,5.2,6.4,6.8,6.38,4.32,Active,"Lyft, Inc.",2019-03-29
2035-05-06,Mars,Jupiter,Venus,5.2,6.4,5.2,5.06,5.44,Active,"Lyft, Inc.",2019-03-29
2035-05-23,Mars,Jupiter,Sun,5.2,6.4,4.8,6.48,4.22,Active,"Lyft, Inc.",2019-03-29
2035-06-19,Mars,Jupiter,Moon,5.2,6.4,5.2,6.56,3.94,Active,"Lyft, Inc.",2019-03-29
2035-07-09,Mars,Jupiter,Mars,5.2,6.4,5.2,6.56,4.14,Active,"Lyft, Inc.",2019-03-29
2035-09-01,Mars,Jupiter,Saturn,5.2,6.4,4.8,5.98,4.72,Active,"Lyft, Inc.",2019-03-29
2035-11-03,Mars,Saturn,Saturn,5.2,4.8,4.8,5.0,6.0,Active,"Lyft, Inc.",2019-03-29
2035-12-28,Mars,Saturn,Mercury,5.2,4.8,5.2,4.58,6.22,Active,"Lyft, Inc.",2019-03-29
2036-01-20,Mars,Saturn,Ketu,5.2,4.8,6.8,5.4,5.6,Active,"Lyft, Inc.",2019-03-29
2036-03-26,Mars,Saturn,Venus,5.2,4.8,5.2,5.58,5.22,Active,"Lyft, Inc.",2019-03-29
2036-04-14,Mars,Saturn,Sun,5.2,4.8,4.8,4.5,6.5,Active,"Lyft, Inc.",2019-03-29
2036-05-17,Mars,Saturn,Moon,5.2,4.8,5.2,4.58,6.22,Active,"Lyft, Inc.",2019-03-29
2036-06-09,Mars,Saturn,Mars,5.2,4.8,5.2,4.58,6.42,Active,"Lyft, Inc.",2019-03-29
2036-08-07,Mars,Saturn,Rahu,5.2,4.8,6.8,5.4,5.6,Active,"Lyft, Inc.",2019-03-29
2036-10-04,Mars,Saturn,Mercury,5.2,4.8,5.2,4.58,6.22,Active,"Lyft, Inc.",2019-03-29
2036-11-23,Mars,Mercury,Mercury,5.2,5.2,5.2,4.2,6.3,Active,"Lyft, Inc.",2019-03-29
2036-12-14,Mars,Mercury,Ketu,5.2,5.2,6.8,5.02,5.68,Active,"Lyft, Inc.",2019-03-29
2037-02-10,Mars,Mercury,Venus,5.2,5.2,5.2,4.7,5.8,Active,"Lyft, Inc.",2019-03-29
2037-02-28,Mars,Mercury,Sun,5.2,5.2,4.8,6.12,4.58,Active,"Lyft, Inc.",2019-03-29
2037-03-29,Mars,Mercury,Moon,5.2,5.2,5.2,4.2,6.3,Active,"Lyft, Inc.",2019-03-29
2037-04-19,Mars,Mercury,Mars,5.2,5.2,5.2,4.7,6.0,Active,"Lyft, Inc.",2019-03-29
2037-06-11,Mars,Mercury,Rahu,5.2,5.2,6.8,5.02,5.68,Active,"Lyft, Inc.",2019-03-29
2037-07-27,Mars,Mercury,Jupiter,5.2,5.2,6.4,4.94,5.56,Active,"Lyft, Inc.",2019-03-29
2037-09-26,Mars,Mercury,Ketu,5.2,5.2,6.8,5.02,5.68,Active,"Lyft, Inc.",2019-03-29
