Date,Maha_Lord,Antar_Lord,Prayant_Lord,Maha_Strength,Antar_Strength,Prayant_Strength,Auspiciousness,Inauspiciousness,Active_Status,Entity,Birth_Date
2037-10-05,Mars,Ketu,Ketu,5.2,6.8,6.8,6.0,5.0,Active,"Lyft, Inc.",2019-03-29
2037-10-29,Mars,Ketu,Venus,5.2,6.8,5.2,5.68,5.12,Active,"Lyft, Inc.",2019-03-29
2037-11-05,Mars,Ketu,Sun,5.2,6.8,4.8,5.1,5.9,Active,"Lyft, Inc.",2019-03-29
2037-11-17,Mars,Ketu,Moon,5.2,6.8,5.2,5.18,5.62,Active,"Lyft, Inc.",2019-03-29
2037-11-26,Mars,Ketu,Mars,5.2,6.8,5.2,6.18,4.82,Active,"Lyft, Inc.",2019-03-29
2037-12-17,Mars,Ketu,Rahu,5.2,6.8,6.8,6.0,5.0,Active,"Lyft, Inc.",2019-03-29
2038-01-06,Mars,Ketu,Jupiter,5.2,6.8,6.4,6.42,4.38,Active,"Lyft, Inc.",2019-03-29
2038-01-29,Mars,Ketu,Saturn,5.2,6.8,4.8,5.6,5.4,Active,"Lyft, Inc.",2019-03-29
2038-02-20,Mars,Ketu,Venus,5.2,6.8,5.2,5.68,5.12,Active,"Lyft, Inc.",2019-03-29
2038-04-30,Mars,Venus,Venus,5.2,5.2,5.2,5.2,5.3,Active,"Lyft, Inc.",2019-03-29
2038-05-21,Mars,Venus,Sun,5.2,5.2,4.8,4.62,6.08,Active,"Lyft, Inc.",2019-03-29
2038-06-25,Mars,Venus,Moon,5.2,5.2,5.2,4.7,5.8,Active,"Lyft, Inc.",2019-03-29
2038-07-19,Mars,Venus,Mars,5.2,5.2,5.2,5.2,5.5,Active,"Lyft, Inc.",2019-03-29
2038-09-19,Mars,Venus,Rahu,5.2,5.2,6.8,5.52,5.18,Active,"Lyft, Inc.",2019-03-29
2038-11-13,Mars,Venus,Jupiter,5.2,5.2,6.4,5.94,4.56,Active,"Lyft, Inc.",2019-03-29
2039-01-18,Mars,Venus,Saturn,5.2,5.2,4.8,5.62,5.08,Active,"Lyft, Inc.",2019-03-29
2039-03-17,Mars,Venus,Mercury,5.2,5.2,5.2,4.7,5.8,Active,"Lyft, Inc.",2019-03-29
2039-04-16,Mars,Venus,Sun,5.2,5.2,4.8,4.62,6.08,Active,"Lyft, Inc.",2019-03-29
2039-04-23,Mars,Sun,Sun,5.2,4.8,4.8,6.0,5.0,Active,"Lyft, Inc.",2019-03-29
2039-05-03,Mars,Sun,Moon,5.2,4.8,5.2,6.08,4.72,Active,"Lyft, Inc.",2019-03-29
2039-05-10,Mars,Sun,Mars,5.2,4.8,5.2,6.08,4.92,Active,"Lyft, Inc.",2019-03-29
2039-05-29,Mars,Sun,Rahu,5.2,4.8,6.8,5.9,5.1,Active,"Lyft, Inc.",2019-03-29
2039-06-14,Mars,Sun,Jupiter,5.2,4.8,6.4,6.32,4.48,Active,"Lyft, Inc.",2019-03-29
2039-07-04,Mars,Sun,Saturn,5.2,4.8,4.8,4.5,6.5,Active,"Lyft, Inc.",2019-03-29
2039-07-22,Mars,Sun,Mercury,5.2,4.8,5.2,4.58,6.22,Active,"Lyft, Inc.",2019-03-29
2039-07-29,Mars,Sun,Ketu,5.2,4.8,6.8,5.9,5.1,Active,"Lyft, Inc.",2019-03-29
2039-08-20,Mars,Sun,Moon,5.2,4.8,5.2,6.08,4.72,Active,"Lyft, Inc.",2019-03-29
2039-09-07,Mars,Moon,Moon,5.2,5.2,5.2,6.2,4.3,Active,"Lyft, Inc.",2019-03-29
2039-09-19,Mars,Moon,Mars,5.2,5.2,5.2,5.7,5.0,Active,"Lyft, Inc.",2019-03-29
2039-10-20,Mars,Moon,Rahu,5.2,5.2,6.8,6.02,4.68,Active,"Lyft, Inc.",2019-03-29
2039-11-16,Mars,Moon,Jupiter,5.2,5.2,6.4,6.44,4.06,Active,"Lyft, Inc.",2019-03-29
2039-12-19,Mars,Moon,Saturn,5.2,5.2,4.8,5.62,5.08,Active,"Lyft, Inc.",2019-03-29
2040-01-17,Mars,Moon,Mercury,5.2,5.2,5.2,6.2,4.3,Active,"Lyft, Inc.",2019-03-29
2040-01-30,Mars,Moon,Ketu,5.2,5.2,6.8,6.02,4.68,Active,"Lyft, Inc.",2019-03-29
2040-03-04,Mars,Moon,Venus,5.2,5.2,5.2,5.7,4.8,Active,"Lyft, Inc.",2019-03-29
2040-04-23,Mars,Rahu,Rahu,5.2,6.8,6.8,6.0,5.0,Active,"Lyft, Inc.",2019-03-29
2040-09-14,Rahu,Rahu,Rahu,6.8,6.8,6.8,6.8,4.2,Active,"Lyft, Inc.",2019-03-29
2041-01-20,Rahu,Rahu,Jupiter,6.8,6.8,6.4,6.72,4.08,Active,"Lyft, Inc.",2019-03-29
2041-06-20,Rahu,Rahu,Saturn,6.8,6.8,4.8,7.4,3.6,Active,"Lyft, Inc.",2019-03-29
2041-11-03,Rahu,Rahu,Mercury,6.8,6.8,5.2,6.48,4.32,Active,"Lyft, Inc.",2019-03-29
2041-12-29,Rahu,Rahu,Ketu,6.8,6.8,6.8,6.8,4.2,Active,"Lyft, Inc.",2019-03-29
2042-06-07,Rahu,Rahu,Venus,6.8,6.8,5.2,6.48,4.32,Active,"Lyft, Inc.",2019-03-29
2042-07-24,Rahu,Rahu,Sun,6.8,6.8,4.8,5.4,5.6,Active,"Lyft, Inc.",2019-03-29
2042-10-12,Rahu,Rahu,Moon,6.8,6.8,5.2,5.48,5.32,Active,"Lyft, Inc.",2019-03-29
2042-12-21,Rahu,Rahu,Jupiter,6.8,6.8,6.4,6.72,4.08,Active,"Lyft, Inc.",2019-03-29
2043-04-14,Rahu,Jupiter,Jupiter,6.8,6.4,6.4,6.6,3.9,Active,"Lyft, Inc.",2019-03-29
2043-08-26,Rahu,Jupiter,Saturn,6.8,6.4,4.8,6.78,3.92,Active,"Lyft, Inc.",2019-03-29
2043-12-25,Rahu,Jupiter,Mercury,6.8,6.4,5.2,5.86,4.64,Active,"Lyft, Inc.",2019-03-29
2044-02-13,Rahu,Jupiter,Ketu,6.8,6.4,6.8,6.68,4.02,Active,"Lyft, Inc.",2019-03-29
2044-07-04,Rahu,Jupiter,Venus,6.8,6.4,5.2,5.86,4.64,Active,"Lyft, Inc.",2019-03-29
2044-08-15,Rahu,Jupiter,Sun,6.8,6.4,4.8,5.78,4.92,Active,"Lyft, Inc.",2019-03-29
2044-10-25,Rahu,Jupiter,Moon,6.8,6.4,5.2,5.86,4.64,Active,"Lyft, Inc.",2019-03-29
2044-12-14,Rahu,Jupiter,Mars,6.8,6.4,5.2,5.86,4.84,Active,"Lyft, Inc.",2019-03-29
2045-05-03,Rahu,Jupiter,Saturn,6.8,6.4,4.8,6.78,3.92,Active,"Lyft, Inc.",2019-03-29
2045-10-10,Rahu,Saturn,Saturn,6.8,4.8,4.8,6.8,4.2,Active,"Lyft, Inc.",2019-03-29
2046-03-02,Rahu,Saturn,Mercury,6.8,4.8,5.2,6.88,3.92,Active,"Lyft, Inc.",2019-03-29
2046-04-30,Rahu,Saturn,Ketu,6.8,4.8,6.8,6.7,4.3,Active,"Lyft, Inc.",2019-03-29
2046-10-16,Rahu,Saturn,Venus,6.8,4.8,5.2,6.88,3.92,Active,"Lyft, Inc.",2019-03-29
2046-12-05,Rahu,Saturn,Sun,6.8,4.8,4.8,4.8,6.2,Active,"Lyft, Inc.",2019-03-29
2047-02-28,Rahu,Saturn,Moon,6.8,4.8,5.2,4.88,5.92,Active,"Lyft, Inc.",2019-03-29
2047-04-28,Rahu,Saturn,Mars,6.8,4.8,5.2,4.88,6.12,Active,"Lyft, Inc.",2019-03-29
2047-09-26,Rahu,Saturn,Rahu,6.8,4.8,6.8,6.7,4.3,Active,"Lyft, Inc.",2019-03-29
2048-02-23,Rahu,Saturn,Mercury,6.8,4.8,5.2,6.88,3.92,Active,"Lyft, Inc.",2019-03-29
2048-06-30,Rahu,Mercury,Mercury,6.8,5.2,5.2,6.0,4.5,Active,"Lyft, Inc.",2019-03-29
2048-08-22,Rahu,Mercury,Ketu,6.8,5.2,6.8,6.32,4.38,Active,"Lyft, Inc.",2019-03-29
2049-01-20,Rahu,Mercury,Venus,6.8,5.2,5.2,6.5,4.0,Active,"Lyft, Inc.",2019-03-29
2049-03-06,Rahu,Mercury,Sun,6.8,5.2,4.8,5.42,5.28,Active,"Lyft, Inc.",2019-03-29
2049-05-20,Rahu,Mercury,Moon,6.8,5.2,5.2,5.0,5.5,Active,"Lyft, Inc.",2019-03-29
2049-07-12,Rahu,Mercury,Mars,6.8,5.2,5.2,5.5,5.2,Active,"Lyft, Inc.",2019-03-29
2049-11-25,Rahu,Mercury,Rahu,6.8,5.2,6.8,6.32,4.38,Active,"Lyft, Inc.",2019-03-29
2050-03-25,Rahu,Mercury,Jupiter,6.8,5.2,6.4,6.24,4.26,Active,"Lyft, Inc.",2019-03-29
2050-08-29,Rahu,Mercury,Ketu,6.8,5.2,6.8,6.32,4.38,Active,"Lyft, Inc.",2019-03-29
2050-09-20,Rahu,Ketu,Ketu,6.8,6.8,6.8,6.8,4.2,Active,"Lyft, Inc.",2019-03-29
2050-11-21,Rahu,Ketu,Venus,6.8,6.8,5.2,6.48,4.32,Active,"Lyft, Inc.",2019-03-29
2050-12-09,Rahu,Ketu,Sun,6.8,6.8,4.8,5.4,5.6,Active,"Lyft, Inc.",2019-03-29
2051-01-09,Rahu,Ketu,Moon,6.8,6.8,5.2,5.48,5.32,Active,"Lyft, Inc.",2019-03-29
2051-01-31,Rahu,Ketu,Mars,6.8,6.8,5.2,5.98,5.02,Active,"Lyft, Inc.",2019-03-29
2051-03-28,Rahu,Ketu,Rahu,6.8,6.8,6.8,6.8,4.2,Active,"Lyft, Inc.",2019-03-29
2051-05-17,Rahu,Ketu,Jupiter,6.8,6.8,6.4,6.72,4.08,Active,"Lyft, Inc.",2019-03-29
2051-07-15,Rahu,Ketu,Saturn,6.8,6.8,4.8,6.9,4.1,Active,"Lyft, Inc.",2019-03-29
2051-09-11,Rahu,Ketu,Venus,6.8,6.8,5.2,6.48,4.32,Active,"Lyft, Inc.",2019-03-29
2052-03-06,Rahu,Venus,Venus,6.8,5.2,5.2,6.0,4.5,Active,"Lyft, Inc.",2019-03-29
2052-04-28,Rahu,Venus,Sun,6.8,5.2,4.8,4.92,5.78,Active,"Lyft, Inc.",2019-03-29
2052-07-26,Rahu,Venus,Moon,6.8,5.2,5.2,5.0,5.5,Active,"Lyft, Inc.",2019-03-29
2052-09-26,Rahu,Venus,Mars,6.8,5.2,5.2,5.5,5.2,Active,"Lyft, Inc.",2019-03-29
2053-03-05,Rahu,Venus,Rahu,6.8,5.2,6.8,6.32,4.38,Active,"Lyft, Inc.",2019-03-29
2053-07-25,Rahu,Venus,Jupiter,6.8,5.2,6.4,6.24,4.26,Active,"Lyft, Inc.",2019-03-29
2054-01-09,Rahu,Venus,Saturn,6.8,5.2,4.8,6.92,3.78,Active,"Lyft, Inc.",2019-03-29
2054-06-09,Rahu,Venus,Mercury,6.8,5.2,5.2,6.5,4.0,Active,"Lyft, Inc.",2019-03-29
2054-08-26,Rahu,Venus,Sun,6.8,5.2,4.8,4.92,5.78,Active,"Lyft, Inc.",2019-03-29
2054-09-11,Rahu,Sun,Sun,6.8,4.8,4.8,4.8,6.2,Active,"Lyft, Inc.",2019-03-29
2054-10-07,Rahu,Sun,Moon,6.8,4.8,5.2,4.88,5.92,Active,"Lyft, Inc.",2019-03-29
2054-10-26,Rahu,Sun,Mars,6.8,4.8,5.2,4.88,6.12,Active,"Lyft, Inc.",2019-03-29
2054-12-13,Rahu,Sun,Rahu,6.8,4.8,6.8,5.7,5.3,Active,"Lyft, Inc.",2019-03-29
2055-01-24,Rahu,Sun,Jupiter,6.8,4.8,6.4,5.62,5.18,Active,"Lyft, Inc.",2019-03-29
2055-03-16,Rahu,Sun,Saturn,6.8,4.8,4.8,4.8,6.2,Active,"Lyft, Inc.",2019-03-29
2055-04-30,Rahu,Sun,Mercury,6.8,4.8,5.2,5.38,5.42,Active,"Lyft, Inc.",2019-03-29
2055-05-19,Rahu,Sun,Ketu,6.8,4.8,6.8,5.7,5.3,Active,"Lyft, Inc.",2019-03-29
2055-07-16,Rahu,Sun,Moon,6.8,4.8,5.2,4.88,5.92,Active,"Lyft, Inc.",2019-03-29
2055-08-29,Rahu,Moon,Moon,6.8,5.2,5.2,5.0,5.5,Active,"Lyft, Inc.",2019-03-29
2055-09-29,Rahu,Moon,Mars,6.8,5.2,5.2,5.0,5.7,Active,"Lyft, Inc.",2019-03-29
2055-12-18,Rahu,Moon,Rahu,6.8,5.2,6.8,5.82,4.88,Active,"Lyft, Inc.",2019-03-29
2056-02-27,Rahu,Moon,Jupiter,6.8,5.2,6.4,5.74,4.76,Active,"Lyft, Inc.",2019-03-29
2056-05-21,Rahu,Moon,Saturn,6.8,5.2,4.8,5.42,5.28,Active,"Lyft, Inc.",2019-03-29
2056-08-05,Rahu,Moon,Mercury,6.8,5.2,5.2,5.5,5.0,Active,"Lyft, Inc.",2019-03-29
2056-09-05,Rahu,Moon,Ketu,6.8,5.2,6.8,5.82,4.88,Active,"Lyft, Inc.",2019-03-29
2056-12-02,Rahu,Moon,Venus,6.8,5.2,5.2,5.5,5.0,Active,"Lyft, Inc.",2019-03-29
2057-01-06,Rahu,Moon,Mars,6.8,5.2,5.2,5.0,5.7,Active,"Lyft, Inc.",2019-03-29
2057-01-27,Rahu,Mars,Mars,6.8,5.2,5.2,5.0,6.0,Active,"Lyft, Inc.",2019-03-29
2057-03-24,Rahu,Mars,Rahu,6.8,5.2,6.8,5.82,5.18,Active,"Lyft, Inc.",2019-03-29
2057-05-13,Rahu,Mars,Jupiter,6.8,5.2,6.4,5.74,5.06,Active,"Lyft, Inc.",2019-03-29
2057-07-11,Rahu,Mars,Saturn,6.8,5.2,4.8,5.42,5.58,Active,"Lyft, Inc.",2019-03-29
2057-09-02,Rahu,Mars,Mercury,6.8,5.2,5.2,5.0,5.8,Active,"Lyft, Inc.",2019-03-29
2057-09-23,Rahu,Mars,Ketu,6.8,5.2,6.8,5.82,5.18,Active,"Lyft, Inc.",2019-03-29
2057-11-25,Rahu,Mars,Venus,6.8,5.2,5.2,5.5,5.3,Active,"Lyft, Inc.",2019-03-29
2057-12-13,Rahu,Mars,Sun,6.8,5.2,4.8,4.92,6.08,Active,"Lyft, Inc.",2019-03-29
2058-04-23,Rahu,Jupiter,Jupiter,6.8,6.4,6.4,6.6,3.9,Active,"Lyft, Inc.",2019-03-29
2058-08-02,Jupiter,Jupiter,Jupiter,6.4,6.4,6.4,6.4,3.6,Active,"Lyft, Inc.",2019-03-29
2058-11-30,Jupiter,Jupiter,Saturn,6.4,6.4,4.8,6.08,4.12,Active,"Lyft, Inc.",2019-03-29
2059-03-17,Jupiter,Jupiter,Mercury,6.4,6.4,5.2,5.16,4.84,Active,"Lyft, Inc.",2019-03-29
2059-04-30,Jupiter,Jupiter,Ketu,6.4,6.4,6.8,6.48,3.72,Active,"Lyft, Inc.",2019-03-29
2059-09-03,Jupiter,Jupiter,Venus,6.4,6.4,5.2,5.16,4.84,Active,"Lyft, Inc.",2019-03-29
2059-10-11,Jupiter,Jupiter,Sun,6.4,6.4,4.8,7.08,3.12,Active,"Lyft, Inc.",2019-03-29
2059-12-13,Jupiter,Jupiter,Moon,6.4,6.4,5.2,7.16,2.84,Active,"Lyft, Inc.",2019-03-29
2060-01-27,Jupiter,Jupiter,Mars,6.4,6.4,5.2,7.16,3.04,Active,"Lyft, Inc.",2019-03-29
2060-05-30,Jupiter,Jupiter,Saturn,6.4,6.4,4.8,6.08,4.12,Active,"Lyft, Inc.",2019-03-29
2060-10-19,Jupiter,Saturn,Saturn,6.4,4.8,4.8,5.6,4.9,Active,"Lyft, Inc.",2019-03-29
2061-02-24,Jupiter,Saturn,Mercury,6.4,4.8,5.2,5.18,5.12,Active,"Lyft, Inc.",2019-03-29
2061-04-17,Jupiter,Saturn,Ketu,6.4,4.8,6.8,6.0,4.5,Active,"Lyft, Inc.",2019-03-29
2061-09-14,Jupiter,Saturn,Venus,6.4,4.8,5.2,5.18,5.12,Active,"Lyft, Inc.",2019-03-29
2061-10-29,Jupiter,Saturn,Sun,6.4,4.8,4.8,5.1,5.4,Active,"Lyft, Inc.",2019-03-29
2062-01-12,Jupiter,Saturn,Moon,6.4,4.8,5.2,5.18,5.12,Active,"Lyft, Inc.",2019-03-29
2062-03-05,Jupiter,Saturn,Mars,6.4,4.8,5.2,5.18,5.32,Active,"Lyft, Inc.",2019-03-29
2062-07-18,Jupiter,Saturn,Rahu,6.4,4.8,6.8,6.0,4.5,Active,"Lyft, Inc.",2019-03-29
2062-11-28,Jupiter,Saturn,Mercury,6.4,4.8,5.2,5.18,5.12,Active,"Lyft, Inc.",2019-03-29
2063-03-22,Jupiter,Mercury,Mercury,6.4,5.2,5.2,4.8,5.2,Active,"Lyft, Inc.",2019-03-29
2063-05-08,Jupiter,Mercury,Ketu,6.4,5.2,6.8,5.62,4.58,Active,"Lyft, Inc.",2019-03-29
2063-09-19,Jupiter,Mercury,Venus,6.4,5.2,5.2,4.8,5.2,Active,"Lyft, Inc.",2019-03-29
2063-10-29,Jupiter,Mercury,Sun,6.4,5.2,4.8,6.72,3.48,Active,"Lyft, Inc.",2019-03-29
2064-01-04,Jupiter,Mercury,Moon,6.4,5.2,5.2,4.8,5.2,Active,"Lyft, Inc.",2019-03-29
2064-02-20,Jupiter,Mercury,Mars,6.4,5.2,5.2,5.3,4.9,Active,"Lyft, Inc.",2019-03-29
2064-06-20,Jupiter,Mercury,Rahu,6.4,5.2,6.8,5.62,4.58,Active,"Lyft, Inc.",2019-03-29
2064-10-05,Jupiter,Mercury,Jupiter,6.4,5.2,6.4,5.54,4.46,Active,"Lyft, Inc.",2019-03-29
2065-02-21,Jupiter,Mercury,Ketu,6.4,5.2,6.8,5.62,4.58,Active,"Lyft, Inc.",2019-03-29
2065-03-12,Jupiter,Ketu,Ketu,6.4,6.8,6.8,6.6,3.9,Active,"Lyft, Inc.",2019-03-29
2065-05-07,Jupiter,Ketu,Venus,6.4,6.8,5.2,5.78,4.52,Active,"Lyft, Inc.",2019-03-29
2065-05-23,Jupiter,Ketu,Sun,6.4,6.8,4.8,5.7,4.8,Active,"Lyft, Inc.",2019-03-29
2065-06-20,Jupiter,Ketu,Moon,6.4,6.8,5.2,5.78,4.52,Active,"Lyft, Inc.",2019-03-29
2065-07-09,Jupiter,Ketu,Mars,6.4,6.8,5.2,7.28,3.22,Active,"Lyft, Inc.",2019-03-29
2065-08-28,Jupiter,Ketu,Rahu,6.4,6.8,6.8,6.6,3.9,Active,"Lyft, Inc.",2019-03-29
2065-10-11,Jupiter,Ketu,Jupiter,6.4,6.8,6.4,6.52,3.78,Active,"Lyft, Inc.",2019-03-29
2065-12-02,Jupiter,Ketu,Saturn,6.4,6.8,4.8,6.2,4.3,Active,"Lyft, Inc.",2019-03-29
2066-01-23,Jupiter,Ketu,Venus,6.4,6.8,5.2,5.78,4.52,Active,"Lyft, Inc.",2019-03-29
2066-06-30,Jupiter,Venus,Venus,6.4,5.2,5.2,4.8,5.2,Active,"Lyft, Inc.",2019-03-29
2066-08-16,Jupiter,Venus,Sun,6.4,5.2,4.8,4.72,5.48,Active,"Lyft, Inc.",2019-03-29
2066-11-03,Jupiter,Venus,Moon,6.4,5.2,5.2,4.8,5.2,Active,"Lyft, Inc.",2019-03-29
2066-12-28,Jupiter,Venus,Mars,6.4,5.2,5.2,5.3,4.9,Active,"Lyft, Inc.",2019-03-29
2067-05-19,Jupiter,Venus,Rahu,6.4,5.2,6.8,5.62,4.58,Active,"Lyft, Inc.",2019-03-29
2067-09-22,Jupiter,Venus,Jupiter,6.4,5.2,6.4,5.54,4.46,Active,"Lyft, Inc.",2019-03-29
2068-02-19,Jupiter,Venus,Saturn,6.4,5.2,4.8,5.22,4.98,Active,"Lyft, Inc.",2019-03-29
2068-07-02,Jupiter,Venus,Mercury,6.4,5.2,5.2,4.8,5.2,Active,"Lyft, Inc.",2019-03-29
2068-09-09,Jupiter,Venus,Sun,6.4,5.2,4.8,4.72,5.48,Active,"Lyft, Inc.",2019-03-29
2068-09-23,Jupiter,Sun,Sun,6.4,4.8,4.8,6.6,3.9,Active,"Lyft, Inc.",2019-03-29
2068-10-17,Jupiter,Sun,Moon,6.4,4.8,5.2,6.68,3.62,Active,"Lyft, Inc.",2019-03-29
2068-11-03,Jupiter,Sun,Mars,6.4,4.8,5.2,6.68,3.82,Active,"Lyft, Inc.",2019-03-29
2068-12-15,Jupiter,Sun,Rahu,6.4,4.8,6.8,6.5,4.0,Active,"Lyft, Inc.",2019-03-29
2069-01-22,Jupiter,Sun,Jupiter,6.4,4.8,6.4,6.92,3.38,Active,"Lyft, Inc.",2019-03-29
2069-03-08,Jupiter,Sun,Saturn,6.4,4.8,4.8,5.1,5.4,Active,"Lyft, Inc.",2019-03-29
2069-04-17,Jupiter,Sun,Mercury,6.4,4.8,5.2,5.18,5.12,Active,"Lyft, Inc.",2019-03-29
2069-05-04,Jupiter,Sun,Ketu,6.4,4.8,6.8,6.5,4.0,Active,"Lyft, Inc.",2019-03-29
2069-06-24,Jupiter,Sun,Moon,6.4,4.8,5.2,6.68,3.62,Active,"Lyft, Inc.",2019-03-29
2069-08-03,Jupiter,Moon,Moon,6.4,5.2,5.2,6.8,3.2,Active,"Lyft, Inc.",2019-03-29
2069-08-30,Jupiter,Moon,Mars,6.4,5.2,5.2,6.8,3.4,Active,"Lyft, Inc.",2019-03-29
2069-11-09,Jupiter,Moon,Rahu,6.4,5.2,6.8,6.62,3.58,Active,"Lyft, Inc.",2019-03-29
